"gene_id"	"cluster"	"transcript_id"	"PSI"	"cell"	"geneExpression"	"transcriptExpression"
"23"	"ENSG00000009307.16"	"1"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster1_cell3"	12.8222552722731	4
"24"	"ENSG00000009307.16"	"1"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster1_cell4"	9.21751456866307	3
"25"	"ENSG00000009307.16"	"1"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster1_cell1"	19.8469297361485	6
"26"	"ENSG00000009307.16"	"1"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster1_cell6"	78.0749767329915	24
"27"	"ENSG00000009307.16"	"1"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster1_cell7"	35.4369935438075	11
"28"	"ENSG00000009307.16"	"1"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster1_cell8"	104.186661877298	32
"29"	"ENSG00000009307.16"	"1"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster1_cell5"	15.1326451423596	5
"30"	"ENSG00000009307.16"	"1"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster1_cell9"	82.6976430471783	26
"31"	"ENSG00000009307.16"	"2"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster2_cell10"	25.7918075661994	8
"32"	"ENSG00000009307.16"	"2"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster2_cell2"	5.7365299395926	2
"33"	"ENSG00000009307.16"	"2"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster2_cell3"	6.40021527021018	2
"34"	"ENSG00000009307.16"	"2"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster2_cell4"	11.2251210592419	3
"35"	"ENSG00000009307.16"	"2"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster2_cell1"	9.73916136858963	3
"36"	"ENSG00000009307.16"	"2"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster2_cell6"	22.5978585677803	7
"37"	"ENSG00000009307.16"	"2"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster2_cell7"	4.8046247862367	1
"38"	"ENSG00000009307.16"	"2"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster2_cell8"	5.63599719352833	2
"39"	"ENSG00000009307.16"	"2"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster2_cell5"	4.5435389663488	1
"40"	"ENSG00000009307.16"	"2"	"ENSG00000009307.16newExon"	0.310913661860878	"cluster2_cell9"	43.0527440604961	13
"41"	"ENSG00000009307.16"	"2"	"ENST00000610726.4"	0.29338548319981	"cluster2_cell10"	25.7918075661994	8
"42"	"ENSG00000009307.16"	"2"	"ENST00000610726.4"	0.29338548319981	"cluster2_cell2"	5.7365299395926	2
"43"	"ENSG00000009307.16"	"2"	"ENST00000610726.4"	0.29338548319981	"cluster2_cell3"	6.40021527021018	2
"44"	"ENSG00000009307.16"	"2"	"ENST00000610726.4"	0.29338548319981	"cluster2_cell4"	11.2251210592419	3
"45"	"ENSG00000009307.16"	"2"	"ENST00000610726.4"	0.29338548319981	"cluster2_cell1"	9.73916136858963	3
"46"	"ENSG00000009307.16"	"2"	"ENST00000610726.4"	0.29338548319981	"cluster2_cell6"	22.5978585677803	7
"47"	"ENSG00000009307.16"	"2"	"ENST00000610726.4"	0.29338548319981	"cluster2_cell7"	4.8046247862367	1
"48"	"ENSG00000009307.16"	"2"	"ENST00000610726.4"	0.29338548319981	"cluster2_cell8"	5.63599719352833	2
"49"	"ENSG00000009307.16"	"2"	"ENST00000610726.4"	0.29338548319981	"cluster2_cell5"	4.5435389663488	1
"50"	"ENSG00000009307.16"	"2"	"ENST00000610726.4"	0.29338548319981	"cluster2_cell9"	43.0527440604961	13
"51"	"ENSG00000009307.16"	"2"	"ENST00000369530.5"	0.395700854939311	"cluster2_cell10"	25.7918075661994	10
"52"	"ENSG00000009307.16"	"2"	"ENST00000369530.5"	0.395700854939311	"cluster2_cell2"	5.7365299395926	2
"53"	"ENSG00000009307.16"	"2"	"ENST00000369530.5"	0.395700854939311	"cluster2_cell3"	6.40021527021018	3
"54"	"ENSG00000009307.16"	"2"	"ENST00000369530.5"	0.395700854939311	"cluster2_cell4"	11.2251210592419	4
"55"	"ENSG00000009307.16"	"2"	"ENST00000369530.5"	0.395700854939311	"cluster2_cell1"	9.73916136858963	4
"56"	"ENSG00000009307.16"	"2"	"ENST00000369530.5"	0.395700854939311	"cluster2_cell6"	22.5978585677803	9
"57"	"ENSG00000009307.16"	"2"	"ENST00000369530.5"	0.395700854939311	"cluster2_cell7"	4.8046247862367	2
"58"	"ENSG00000009307.16"	"2"	"ENST00000369530.5"	0.395700854939311	"cluster2_cell8"	5.63599719352833	2
"59"	"ENSG00000009307.16"	"2"	"ENST00000369530.5"	0.395700854939311	"cluster2_cell5"	4.5435389663488	2
"60"	"ENSG00000009307.16"	"2"	"ENST00000369530.5"	0.395700854939311	"cluster2_cell9"	43.0527440604961	17
"61"	"ENSG00000116898.12"	"1"	"ENST00000488606.5"	0.0845204109663504	"cluster1_cell2"	1.15730849409242	0
"62"	"ENSG00000116898.12"	"1"	"ENST00000488606.5"	0.0845204109663504	"cluster1_cell3"	0.777106380137761	0
"63"	"ENSG00000116898.12"	"1"	"ENST00000488606.5"	0.0845204109663504	"cluster1_cell4"	0.558637246585641	0
"64"	"ENSG00000116898.12"	"1"	"ENST00000488606.5"	0.0845204109663504	"cluster1_cell1"	1.20284422643324	0
"65"	"ENSG00000116898.12"	"1"	"ENST00000488606.5"	0.0845204109663504	"cluster1_cell6"	4.73181677169646	0
"66"	"ENSG00000116898.12"	"1"	"ENST00000488606.5"	0.0845204109663504	"cluster1_cell7"	2.14769657841257	0
"67"	"ENSG00000116898.12"	"1"	"ENST00000488606.5"	0.0845204109663504	"cluster1_cell8"	6.31434314407868	1
"68"	"ENSG00000116898.12"	"1"	"ENST00000488606.5"	0.0845204109663504	"cluster1_cell5"	0.917130008627855	0
"69"	"ENSG00000116898.12"	"1"	"ENST00000488606.5"	0.0845204109663504	"cluster1_cell10"	0.567652941938533	0
"70"	"ENSG00000116898.12"	"1"	"ENST00000488606.5"	0.0845204109663504	"cluster1_cell9"	5.01197836649565	0
"71"	"ENSG00000116898.12"	"1"	"ENST00000462067.1"	0.46258068104772	"cluster1_cell2"	1.15730849409242	1
"72"	"ENSG00000116898.12"	"1"	"ENST00000462067.1"	0.46258068104772	"cluster1_cell3"	0.777106380137761	0
"73"	"ENSG00000116898.12"	"1"	"ENST00000462067.1"	0.46258068104772	"cluster1_cell4"	0.558637246585641	0
"74"	"ENSG00000116898.12"	"1"	"ENST00000462067.1"	0.46258068104772	"cluster1_cell1"	1.20284422643324	1
"75"	"ENSG00000116898.12"	"1"	"ENST00000462067.1"	0.46258068104772	"cluster1_cell6"	4.73181677169646	2
"76"	"ENSG00000116898.12"	"1"	"ENST00000462067.1"	0.46258068104772	"cluster1_cell7"	2.14769657841257	1
"77"	"ENSG00000116898.12"	"1"	"ENST00000462067.1"	0.46258068104772	"cluster1_cell8"	6.31434314407868	3
"78"	"ENSG00000116898.12"	"1"	"ENST00000462067.1"	0.46258068104772	"cluster1_cell5"	0.917130008627855	0
"79"	"ENSG00000116898.12"	"1"	"ENST00000462067.1"	0.46258068104772	"cluster1_cell10"	0.567652941938533	0
"80"	"ENSG00000116898.12"	"1"	"ENST00000462067.1"	0.46258068104772	"cluster1_cell9"	5.01197836649565	2
"81"	"ENSG00000116898.12"	"1"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster1_cell2"	1.15730849409242	1
"82"	"ENSG00000116898.12"	"1"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster1_cell3"	0.777106380137761	0
"83"	"ENSG00000116898.12"	"1"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster1_cell4"	0.558637246585641	0
"84"	"ENSG00000116898.12"	"1"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster1_cell1"	1.20284422643324	1
"85"	"ENSG00000116898.12"	"1"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster1_cell6"	4.73181677169646	2
"86"	"ENSG00000116898.12"	"1"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster1_cell7"	2.14769657841257	1
"87"	"ENSG00000116898.12"	"1"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster1_cell8"	6.31434314407868	3
"88"	"ENSG00000116898.12"	"1"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster1_cell5"	0.917130008627855	0
"89"	"ENSG00000116898.12"	"1"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster1_cell10"	0.567652941938533	0
"90"	"ENSG00000116898.12"	"1"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster1_cell9"	5.01197836649565	2
"91"	"ENSG00000116898.12"	"2"	"ENST00000462067.1"	0.46258068104772	"cluster2_cell2"	6.25803266137374	3
"92"	"ENSG00000116898.12"	"2"	"ENST00000462067.1"	0.46258068104772	"cluster2_cell3"	6.98205302204747	3
"93"	"ENSG00000116898.12"	"2"	"ENST00000462067.1"	0.46258068104772	"cluster2_cell4"	12.2455866100821	6
"94"	"ENSG00000116898.12"	"2"	"ENST00000462067.1"	0.46258068104772	"cluster2_cell1"	10.624539674825	5
"95"	"ENSG00000116898.12"	"2"	"ENST00000462067.1"	0.46258068104772	"cluster2_cell6"	24.6522093466695	11
"96"	"ENSG00000116898.12"	"2"	"ENST00000462067.1"	0.46258068104772	"cluster2_cell7"	5.24140885771276	2
"97"	"ENSG00000116898.12"	"2"	"ENST00000462067.1"	0.46258068104772	"cluster2_cell8"	6.14836057475818	3
"98"	"ENSG00000116898.12"	"2"	"ENST00000462067.1"	0.46258068104772	"cluster2_cell5"	4.9565879632896	2
"99"	"ENSG00000116898.12"	"2"	"ENST00000462067.1"	0.46258068104772	"cluster2_cell10"	28.1365173449449	13
"100"	"ENSG00000116898.12"	"2"	"ENST00000462067.1"	0.46258068104772	"cluster2_cell9"	46.9666298841776	22
"101"	"ENSG00000116898.12"	"2"	"ENST00000488606.5"	0.0845204109663504	"cluster2_cell2"	6.25803266137374	1
"102"	"ENSG00000116898.12"	"2"	"ENST00000488606.5"	0.0845204109663504	"cluster2_cell3"	6.98205302204747	1
"103"	"ENSG00000116898.12"	"2"	"ENST00000488606.5"	0.0845204109663504	"cluster2_cell4"	12.2455866100821	1
"104"	"ENSG00000116898.12"	"2"	"ENST00000488606.5"	0.0845204109663504	"cluster2_cell1"	10.624539674825	1
"105"	"ENSG00000116898.12"	"2"	"ENST00000488606.5"	0.0845204109663504	"cluster2_cell6"	24.6522093466695	2
"106"	"ENSG00000116898.12"	"2"	"ENST00000488606.5"	0.0845204109663504	"cluster2_cell7"	5.24140885771276	0
"107"	"ENSG00000116898.12"	"2"	"ENST00000488606.5"	0.0845204109663504	"cluster2_cell8"	6.14836057475818	1
"108"	"ENSG00000116898.12"	"2"	"ENST00000488606.5"	0.0845204109663504	"cluster2_cell5"	4.9565879632896	0
"109"	"ENSG00000116898.12"	"2"	"ENST00000488606.5"	0.0845204109663504	"cluster2_cell10"	28.1365173449449	2
"110"	"ENSG00000116898.12"	"2"	"ENST00000488606.5"	0.0845204109663504	"cluster2_cell9"	46.9666298841776	4
"111"	"ENSG00000116898.12"	"2"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster2_cell2"	6.25803266137374	3
"112"	"ENSG00000116898.12"	"2"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster2_cell3"	6.98205302204747	3
"113"	"ENSG00000116898.12"	"2"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster2_cell4"	12.2455866100821	6
"114"	"ENSG00000116898.12"	"2"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster2_cell1"	10.624539674825	5
"115"	"ENSG00000116898.12"	"2"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster2_cell6"	24.6522093466695	11
"116"	"ENSG00000116898.12"	"2"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster2_cell7"	5.24140885771276	2
"117"	"ENSG00000116898.12"	"2"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster2_cell8"	6.14836057475818	3
"118"	"ENSG00000116898.12"	"2"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster2_cell5"	4.9565879632896	2
"119"	"ENSG00000116898.12"	"2"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster2_cell10"	28.1365173449449	13
"120"	"ENSG00000116898.12"	"2"	"ENSG00000116898.12newJunction"	0.452898907985929	"cluster2_cell9"	46.9666298841776	21
"121"	"ENSG00000143418.20"	"1"	"ENST00000368954.10"	0.445693684156066	"cluster1_cell6"	4.73181677169646	2
"122"	"ENSG00000143418.20"	"1"	"ENST00000368954.10"	0.445693684156066	"cluster1_cell7"	2.14769657841257	1
"123"	"ENSG00000143418.20"	"1"	"ENST00000368954.10"	0.445693684156066	"cluster1_cell10"	0.567652941938533	0
"124"	"ENSG00000143418.20"	"1"	"ENST00000368954.10"	0.445693684156066	"cluster1_cell1"	1.20284422643324	1
"125"	"ENSG00000143418.20"	"1"	"ENST00000368954.10"	0.445693684156066	"cluster1_cell2"	1.15730849409242	1
"126"	"ENSG00000143418.20"	"1"	"ENST00000368954.10"	0.445693684156066	"cluster1_cell8"	6.31434314407868	3
"127"	"ENSG00000143418.20"	"1"	"ENST00000368954.10"	0.445693684156066	"cluster1_cell9"	5.01197836649565	2
"128"	"ENSG00000143418.20"	"1"	"ENST00000368954.10"	0.445693684156066	"cluster1_cell5"	0.917130008627855	0
"129"	"ENSG00000143418.20"	"1"	"ENST00000368954.10"	0.445693684156066	"cluster1_cell3"	0.777106380137761	0
"130"	"ENSG00000143418.20"	"1"	"ENST00000368954.10"	0.445693684156066	"cluster1_cell4"	0.558637246585641	0
"131"	"ENSG00000143418.20"	"1"	"ENST00000368949.8"	0.554306315843934	"cluster1_cell6"	4.73181677169646	3
"132"	"ENSG00000143418.20"	"1"	"ENST00000368949.8"	0.554306315843934	"cluster1_cell7"	2.14769657841257	1
"133"	"ENSG00000143418.20"	"1"	"ENST00000368949.8"	0.554306315843934	"cluster1_cell10"	0.567652941938533	0
"134"	"ENSG00000143418.20"	"1"	"ENST00000368949.8"	0.554306315843934	"cluster1_cell1"	1.20284422643324	1
"135"	"ENSG00000143418.20"	"1"	"ENST00000368949.8"	0.554306315843934	"cluster1_cell2"	1.15730849409242	1
"136"	"ENSG00000143418.20"	"1"	"ENST00000368949.8"	0.554306315843934	"cluster1_cell8"	6.31434314407868	4
"137"	"ENSG00000143418.20"	"1"	"ENST00000368949.8"	0.554306315843934	"cluster1_cell9"	5.01197836649565	3
"138"	"ENSG00000143418.20"	"1"	"ENST00000368949.8"	0.554306315843934	"cluster1_cell5"	0.917130008627855	1
"139"	"ENSG00000143418.20"	"1"	"ENST00000368949.8"	0.554306315843934	"cluster1_cell3"	0.777106380137761	0
"140"	"ENSG00000143418.20"	"1"	"ENST00000368949.8"	0.554306315843934	"cluster1_cell4"	0.558637246585641	0
"141"	"ENSG00000143418.20"	"2"	"ENST00000368954.10"	0.947817279246343	"cluster2_cell6"	4.10870155777824	4
"142"	"ENSG00000143418.20"	"2"	"ENST00000368954.10"	0.947817279246343	"cluster2_cell7"	0.873568142952127	1
"143"	"ENSG00000143418.20"	"2"	"ENST00000368954.10"	0.947817279246343	"cluster2_cell10"	4.68941955749081	4
"144"	"ENSG00000143418.20"	"2"	"ENST00000368954.10"	0.947817279246343	"cluster2_cell1"	1.77075661247084	2
"145"	"ENSG00000143418.20"	"2"	"ENST00000368954.10"	0.947817279246343	"cluster2_cell2"	1.04300544356229	1
"146"	"ENSG00000143418.20"	"2"	"ENST00000368954.10"	0.947817279246343	"cluster2_cell8"	1.0247267624597	1
"147"	"ENSG00000143418.20"	"2"	"ENST00000368954.10"	0.947817279246343	"cluster2_cell9"	7.82777164736294	7
"148"	"ENSG00000143418.20"	"2"	"ENST00000368954.10"	0.947817279246343	"cluster2_cell5"	0.8260979938816	1
"149"	"ENSG00000143418.20"	"2"	"ENST00000368954.10"	0.947817279246343	"cluster2_cell3"	1.16367550367458	1
"150"	"ENSG00000143418.20"	"2"	"ENST00000368954.10"	0.947817279246343	"cluster2_cell4"	2.04093110168035	2
"151"	"ENSG00000143418.20"	"2"	"ENST00000368949.8"	0.0521827207536574	"cluster2_cell6"	4.10870155777824	0
"152"	"ENSG00000143418.20"	"2"	"ENST00000368949.8"	0.0521827207536574	"cluster2_cell7"	0.873568142952127	0
"153"	"ENSG00000143418.20"	"2"	"ENST00000368949.8"	0.0521827207536574	"cluster2_cell10"	4.68941955749081	0
"154"	"ENSG00000143418.20"	"2"	"ENST00000368949.8"	0.0521827207536574	"cluster2_cell1"	1.77075661247084	0
"155"	"ENSG00000143418.20"	"2"	"ENST00000368949.8"	0.0521827207536574	"cluster2_cell2"	1.04300544356229	0
"156"	"ENSG00000143418.20"	"2"	"ENST00000368949.8"	0.0521827207536574	"cluster2_cell8"	1.0247267624597	0
"157"	"ENSG00000143418.20"	"2"	"ENST00000368949.8"	0.0521827207536574	"cluster2_cell9"	7.82777164736294	0
"158"	"ENSG00000143418.20"	"2"	"ENST00000368949.8"	0.0521827207536574	"cluster2_cell5"	0.8260979938816	0
"159"	"ENSG00000143418.20"	"2"	"ENST00000368949.8"	0.0521827207536574	"cluster2_cell3"	1.16367550367458	0
"160"	"ENSG00000143418.20"	"2"	"ENST00000368949.8"	0.0521827207536574	"cluster2_cell4"	2.04093110168035	0
"161"	"ENSG00000159208.16"	"1"	"ENST00000369094.5"	0.51754155401468	"cluster1_cell10"	0.567652941938533	0
"162"	"ENSG00000159208.16"	"1"	"ENST00000369094.5"	0.51754155401468	"cluster1_cell9"	5.01197836649565	3
"163"	"ENSG00000159208.16"	"1"	"ENST00000369094.5"	0.51754155401468	"cluster1_cell4"	0.558637246585641	0
"164"	"ENSG00000159208.16"	"1"	"ENST00000369094.5"	0.51754155401468	"cluster1_cell5"	0.917130008627855	0
"165"	"ENSG00000159208.16"	"1"	"ENST00000369094.5"	0.51754155401468	"cluster1_cell6"	4.73181677169646	2
"166"	"ENSG00000159208.16"	"1"	"ENST00000369094.5"	0.51754155401468	"cluster1_cell8"	6.31434314407868	3
"167"	"ENSG00000159208.16"	"1"	"ENST00000369094.5"	0.51754155401468	"cluster1_cell3"	0.777106380137761	0
"168"	"ENSG00000159208.16"	"1"	"ENST00000369094.5"	0.51754155401468	"cluster1_cell1"	1.20284422643324	1
"169"	"ENSG00000159208.16"	"1"	"ENST00000369094.5"	0.51754155401468	"cluster1_cell7"	2.14769657841257	1
"170"	"ENSG00000159208.16"	"1"	"ENST00000369094.5"	0.51754155401468	"cluster1_cell2"	1.15730849409242	1
"171"	"ENSG00000159208.16"	"1"	"ENST00000469255.5"	0.48245844598532	"cluster1_cell10"	0.567652941938533	0
"172"	"ENSG00000159208.16"	"1"	"ENST00000469255.5"	0.48245844598532	"cluster1_cell9"	5.01197836649565	2
"173"	"ENSG00000159208.16"	"1"	"ENST00000469255.5"	0.48245844598532	"cluster1_cell4"	0.558637246585641	0
"174"	"ENSG00000159208.16"	"1"	"ENST00000469255.5"	0.48245844598532	"cluster1_cell5"	0.917130008627855	0
"175"	"ENSG00000159208.16"	"1"	"ENST00000469255.5"	0.48245844598532	"cluster1_cell6"	4.73181677169646	2
"176"	"ENSG00000159208.16"	"1"	"ENST00000469255.5"	0.48245844598532	"cluster1_cell8"	6.31434314407868	3
"177"	"ENSG00000159208.16"	"1"	"ENST00000469255.5"	0.48245844598532	"cluster1_cell3"	0.777106380137761	0
"178"	"ENSG00000159208.16"	"1"	"ENST00000469255.5"	0.48245844598532	"cluster1_cell1"	1.20284422643324	1
"179"	"ENSG00000159208.16"	"1"	"ENST00000469255.5"	0.48245844598532	"cluster1_cell7"	2.14769657841257	1
"180"	"ENSG00000159208.16"	"1"	"ENST00000469255.5"	0.48245844598532	"cluster1_cell2"	1.15730849409242	1
"181"	"ENSG00000159208.16"	"2"	"ENST00000369094.5"	0.36497758304672	"cluster2_cell10"	4.68941955749081	2
"182"	"ENSG00000159208.16"	"2"	"ENST00000369094.5"	0.36497758304672	"cluster2_cell9"	7.82777164736294	3
"183"	"ENSG00000159208.16"	"2"	"ENST00000369094.5"	0.36497758304672	"cluster2_cell4"	2.04093110168035	1
"184"	"ENSG00000159208.16"	"2"	"ENST00000369094.5"	0.36497758304672	"cluster2_cell5"	0.8260979938816	0
"185"	"ENSG00000159208.16"	"2"	"ENST00000369094.5"	0.36497758304672	"cluster2_cell6"	4.10870155777824	1
"186"	"ENSG00000159208.16"	"2"	"ENST00000369094.5"	0.36497758304672	"cluster2_cell8"	1.0247267624597	0
"187"	"ENSG00000159208.16"	"2"	"ENST00000369094.5"	0.36497758304672	"cluster2_cell3"	1.16367550367458	0
"188"	"ENSG00000159208.16"	"2"	"ENST00000369094.5"	0.36497758304672	"cluster2_cell1"	1.77075661247084	1
"189"	"ENSG00000159208.16"	"2"	"ENST00000369094.5"	0.36497758304672	"cluster2_cell7"	0.873568142952127	0
"190"	"ENSG00000159208.16"	"2"	"ENST00000369094.5"	0.36497758304672	"cluster2_cell2"	1.04300544356229	0
"191"	"ENSG00000159208.16"	"2"	"ENST00000469255.5"	0.63502241695328	"cluster2_cell10"	4.68941955749081	3
"192"	"ENSG00000159208.16"	"2"	"ENST00000469255.5"	0.63502241695328	"cluster2_cell9"	7.82777164736294	5
"193"	"ENSG00000159208.16"	"2"	"ENST00000469255.5"	0.63502241695328	"cluster2_cell4"	2.04093110168035	1
"194"	"ENSG00000159208.16"	"2"	"ENST00000469255.5"	0.63502241695328	"cluster2_cell5"	0.8260979938816	1
"195"	"ENSG00000159208.16"	"2"	"ENST00000469255.5"	0.63502241695328	"cluster2_cell6"	4.10870155777824	3
"196"	"ENSG00000159208.16"	"2"	"ENST00000469255.5"	0.63502241695328	"cluster2_cell8"	1.0247267624597	1
"197"	"ENSG00000159208.16"	"2"	"ENST00000469255.5"	0.63502241695328	"cluster2_cell3"	1.16367550367458	1
"198"	"ENSG00000159208.16"	"2"	"ENST00000469255.5"	0.63502241695328	"cluster2_cell1"	1.77075661247084	1
"199"	"ENSG00000159208.16"	"2"	"ENST00000469255.5"	0.63502241695328	"cluster2_cell7"	0.873568142952127	1
"200"	"ENSG00000159208.16"	"2"	"ENST00000469255.5"	0.63502241695328	"cluster2_cell2"	1.04300544356229	1
"201"	"ENSG00000162437.14"	"1"	"ENST00000371072.8"	0.293409511583159	"cluster1_cell7"	35.4369935438075	10
"202"	"ENSG00000162437.14"	"1"	"ENST00000371072.8"	0.293409511583159	"cluster1_cell6"	78.0749767329915	23
"203"	"ENSG00000162437.14"	"1"	"ENST00000371072.8"	0.293409511583159	"cluster1_cell10"	9.3662735419858	3
"204"	"ENSG00000162437.14"	"1"	"ENST00000371072.8"	0.293409511583159	"cluster1_cell8"	104.186661877298	31
"205"	"ENSG00000162437.14"	"1"	"ENST00000371072.8"	0.293409511583159	"cluster1_cell5"	15.1326451423596	4
"206"	"ENSG00000162437.14"	"1"	"ENST00000371072.8"	0.293409511583159	"cluster1_cell1"	19.8469297361485	6
"207"	"ENSG00000162437.14"	"1"	"ENST00000371072.8"	0.293409511583159	"cluster1_cell2"	19.0955901525249	6
"208"	"ENSG00000162437.14"	"1"	"ENST00000371072.8"	0.293409511583159	"cluster1_cell3"	12.8222552722731	4
"209"	"ENSG00000162437.14"	"1"	"ENST00000371072.8"	0.293409511583159	"cluster1_cell9"	82.6976430471783	24
"210"	"ENSG00000162437.14"	"1"	"ENST00000371072.8"	0.293409511583159	"cluster1_cell4"	9.21751456866307	3
"211"	"ENSG00000162437.14"	"1"	"ENST00000418058.1"	0.405211890729734	"cluster1_cell7"	35.4369935438075	14
"212"	"ENSG00000162437.14"	"1"	"ENST00000418058.1"	0.405211890729734	"cluster1_cell6"	78.0749767329915	32
"213"	"ENSG00000162437.14"	"1"	"ENST00000418058.1"	0.405211890729734	"cluster1_cell10"	9.3662735419858	4
"214"	"ENSG00000162437.14"	"1"	"ENST00000418058.1"	0.405211890729734	"cluster1_cell8"	104.186661877298	42
"215"	"ENSG00000162437.14"	"1"	"ENST00000418058.1"	0.405211890729734	"cluster1_cell5"	15.1326451423596	6
"216"	"ENSG00000162437.14"	"1"	"ENST00000418058.1"	0.405211890729734	"cluster1_cell1"	19.8469297361485	8
"217"	"ENSG00000162437.14"	"1"	"ENST00000418058.1"	0.405211890729734	"cluster1_cell2"	19.0955901525249	8
"218"	"ENSG00000162437.14"	"1"	"ENST00000418058.1"	0.405211890729734	"cluster1_cell3"	12.8222552722731	5
"219"	"ENSG00000162437.14"	"1"	"ENST00000418058.1"	0.405211890729734	"cluster1_cell9"	82.6976430471783	34
"220"	"ENSG00000162437.14"	"1"	"ENST00000418058.1"	0.405211890729734	"cluster1_cell4"	9.21751456866307	4
